Judul_cleaned,Isi_cleaned,Kategori
"['profil', 'letkol', 'laut', 'romi', 'habe', 'putra', 'ajudan', 'presiden', 'prabowo', 'berpengalaman', 'pimpin', 'kapal', 'perang']","['jakarta', 'profil', 'letkol', 'laut', 'p', 'romi', 'habe', 'putra', 'artikel', '.', 'abituren', 'akademi', 'angkatan', 'laut', 'aal', 'salah', 'perwira', 'diajukan', 'ajudan', 'presiden', 'prabowo', 'subianto', '.total', 'perwira', 'disodorkan', 'ajudan', 'presiden', 'prabowo', 'subianto', '.', 'romi', 'habe', 'putra', 'tni', 'al', 'kolonel', 'inf', 'wahyo', 'yuniartoto', 'tni', 'ad', 'kolonel', 'pnb', 'anton', 'pallaguna', 'tni', 'au', 'kombes', 'pol', 'ahrie', 'sonta', 'polri.tni', 'al', 'menyeleksi', 'kandidat', 'terbaiknya', 'septemberoktober', 'tingkat', 'mabes', 'tni', 'angkatan', 'laut', 'setmilpres', 'ajudan', 'presiden', 'rangkaian', 'proses', 'seleksi', 'kandidat', 'terpilih', 'tni', 'al', 'letkol', 'laut', 'p', 'romi', 'habe', 'putra', 'kepala', 'dinas', 'penerangan', 'angkatan', 'laut', 'kadispenal', 'laksamana', 'tni', 'i', 'made', 'wira', 'hady', 'selasa', '.', 'baca', 'profil', 'kolonel', 'pnb', 'anton', 'pallaguna', 'calon', 'ajudan', 'presiden', 'prabowo', 'subianto', 'profil', 'letkol', 'laut', 'p', 'romi', 'habe', 'putraromi', 'habe', 'putra', 'masuk', 'dunia', 'militer', 'muda', '.', 'prajurit', 'kelahiran', 'bersekolah', 'sma', 'taruna', 'nusantara', 'magelang', 'jawa', 'dikenal', 'sekolah', 'calon', 'taruna', '.', 'tamat', 'romi', 'melanjutkan', 'pendidikan', 'aal', 'lulus', '.selama', 'berkarier', 'tni', 'al', 'romi', 'memimpin', 'kapal', 'perang', '.', 'komandan', 'kri', 'sura', 'berpangkat', 'mayor', 'laut', 'p', 'komandan', 'kri', 'wiratno', 'komandan', 'kri', 'sultan', 'hasanuddin', '.', 'jabatan', 'diserahterimakan', 'letkol', 'laut', 'p', 'agung', 'maulana', 'september', 'lalu.atas', 'kinerjanya', 'memimpin', 'kapal', 'perang', 'romi', 'diganjar', 'penghargaan', 'kementerian', 'kelautan', 'perikanan', 'kkp', 'pemberantasan', 'illegal', 'fishing', '.', 'kri', 'sura', 'menangkap', 'kapal', 'ikan', 'asing', 'ilegal.karier', 'diraih', 'romi', 'lepas', 'semangatnya', 'mengikuti', 'beragam', 'pendidikan', 'pengembangan', '.', 'mengikuti', 'pendidikan', 'spesialisasi', 'perwira', 'pelaut', 'mengikuti', 'pendidikan', 'setingkat', 'diklapa', 'internasional', 'maritime', 'officers', 'course', 'usa', 'mengikuti', 'dikmatra', 'australian', 'command', 'staff', 'college', '.', 'romi', 'mengikuti', 'dikmatra', 'tni', 'al', 'angkatan', 'predikat', 'lulusan', 'terbaik', '.', 'baca', 'fakta', 'menarik', 'ajudan', 'prabowo', 'berprestasi', 'terpilih', 'romi', 'mengikuti', 'pendidikan', 'pengembangan', 'spesialis', 'qpr', 'maintenance', 'nav', 'equipt', 'operatoron', 'board', 'level', 'maintenance', 'operator', 'interrogator', 'trans', '.', 'crs', 'prancis', '.', 'setahun', 'mengikuti', 'basic', 'training', 'stcw', 'table', 'helicopter', 'landing', 'officer', 'firefighting', 'course', 'tacticos', 'on', 'board', 'refresher', 'training', 'tetral', 'officer', 'operators', 'training', 'exocet', 'mm', 'itl', 'a', 'b', 'shipofficer', 'belanda.pada', 'romi', 'mengikuti', 'kursus', 'perwira', 'peperangan', 'pwo', 'predikat', 'lulusan', 'terbaik', '.', 'romi', 'mengikuti', 'maritime', 'operations', 'law', 'course', 'australia.penugasan', 'diemban', 'romi', 'negeri', 'negeri', '.', 'prajurit', 'angkatan', 'laut', 'kelahiran', 'bengkinang', 'riau', 'ditugaskan', 'belanda', 'jerman', 'prancis', 'tugas', 'factory', 'training', 'korvet', 'sigma', '.', 'bertugas', 'teluk', 'aden', 'somalia', 'liaison', 'officer', 'ctf', '.pada', 'romi', 'bertugas', 'inggris', 'cawak', 'kapal', 'mrlf', '.', 'setelahnya', 'romi', 'tugas', 'belajar', 'sesko', 'angkatan', 's', 'anu', 'australia', '.', 'lihat', ':', 'korban', 'mafia', 'tanah', 'guru', 'ipb', 'kirim', 'surat', 'keadilan', 'presiden', 'prabowo', 'abd']",nasional
"['prabowo', 'data', 'subsidi', 'selesai', 'minggu']","['jakarta', 'presiden', 'prabowo', 'subianto', 'jajaran', 'menteri', 'kabinet', 'merah', 'putih', 'menyinkronkan', 'datadata', 'subsidi', 'masyarakat', 'pekan', '.', 'data', 'subsidi', 'sasaran.sekarang', 'mempertajam', 'datadata', 'masyarakat', 'menerima', '.', 'subsidi', 'sasaran', '.', 'sasaran', 'subsidinya', 'orang', '.', 'dikaji', 'perintahnya', 'minggu', 'diselesaikan', 'kepala', 'kantor', 'komunikasi', 'kepresidenan', 'hasan', 'nasbi', 'kompleks', 'istana', 'kepresidenan', 'jakarta', 'rabu', '.hasan', 'pemerintah', 'menyinkronkan', 'datadata', 'penerima', 'subsidi', 'data', 'terpadu', 'kesejahteraan', 'sosial', 'dtks', 'data', 'bappenas', '.', 'pemberian', 'subsidi', 'sesuai', 'by', 'name', 'by', 'address', 'datanya', 'sinkronisasi', 'koordinasi', 'badan', 'pusat', 'statistik', 'bps', '.', 'baca', 'prabowo', 'perintahkan', 'subsidi', 'bbm', 'langsung', 'masyarakat', 'data', 'disiapkan', 'bps', '.', 'kementerian', 'terlibat', 'leading', 'sektor', 'bps', 'katanya.hasan', 'sinkronisasi', 'data', 'tindak', 'kebijakan', 'subsidi', 'energi', 'listrik', 'bbm', 'gas.ini', 'kebijakan', 'subsidi', 'energi', '.', '.', 'subsidi', 'sasaran', 'masyarakat', 'membutuhkan', '.', 'lihat', ':', 'baleg', 'dpr', 'usul', 'prolegnas', 'disesuaikan', 'asta', 'cita', 'prabowo', 'abd']",nasional
"['militer', 'iran', 'serangan', 'israel', 'targetkan', 'pangkalan', 'provinsi']","['teheran', 'militer', 'iran', 'mengonfirmasi', 'serangan', 'israel', 'negara', 'menargetkan', 'pangkalan', 'militer', 'provinsi', 'ilam', 'khuzestan', 'teheran', 'menyebabkan', 'kerusakan', 'terbatas.pernyataan', 'angkatan', 'bersenjata', 'iran', 'dibacakan', 'televisi', 'pemerintah', 'gambar', 'lokasi', 'serangan.militer', 'iran', 'mengklaim', 'pertahanan', 'udaranya', 'membatasi', 'kerusakan', 'ditimbulkan', 'serangan', 'israel.juru', 'bicara', 'militer', 'israel', 'daniel', 'hagari', 'mengonfirmasi', 'serangan', 'balasan', 'israel', 'iran', 'selesai.kami', 'serangan', 'terarah', 'target', 'militer', 'iran', 'menggagalkan', 'ancaman', 'langsung', 'negara', 'israel', 'dia.hagari', 'memperingatkan', 'pemerintah', 'iran', 'israel', 'menyerang', 'target', 'negara', 'diperlukan.kami', 'memilih', 'target', 'tambahan', '...', 'menyerang', '.', 'pesan', 'mengancam', 'israel', 'membayar', 'harga', 'mahal', 'dia.militer', 'israel', 'melancarkan', 'serangan', 'iran', 'menghantam', 'lokasi', 'jam', 'respons', 'serangan', 'rudal', 'republik', 'islam', 'oktober', 'israel', '.', 'juru', 'bicara', 'militer', 'israel', 'serangan', 'selesai', 'namakan', 'operasi', 'harihari', 'pembalasan', 'menyerang', 'sarana', 'produksi', 'rudal', 'iran', 'sistem', 'rudal', 'permukaankeudara', 'kemampuan', 'pertahanan', 'udara', '.', 'israel', 'memperingatkan', 'iran', 'membalas', 'diwajibkan', 'membalas', '.', 'lihat', ':', 'rusia', 'iran', 'sukses', 'ladeni', 'serangan', 'israel']",internasional
"['wamentan', 'sudaryono', 'dorong', 'sumber', 'protein', 'alternatif', 'makan', 'bergizi', 'gratis']","['jakarta', 'pemerintah', 'indonesia', 'program', 'makan', 'bergizi', 'gratis', 'mbg', 'dijadwalkan', 'januari', '.', 'wakil', 'menteri', 'pertanian', 'wamentan', 'sudaryono', 'mengusulkan', 'pemenuhan', 'protein', 'program', 'bergantung', 'susu', 'sumber', 'protein', 'lain.wamentan', 'sudaryono', 'akrab', 'disapa', 'mas', 'dar', 'produksi', 'susu', 'nasional', 'digenjot', 'memenuhi', 'kebutuhan', 'program', 'makan', 'bergizi', 'gratis', '.', 'menyarankan', 'badan', 'gizi', 'substitusi', 'sumber', 'protein', 'alternatif.produksi', 'susu', 'mencukupi', '.', 'membebani', 'negara', 'impor', 'susu', '.', 'badan', 'gizi', 'mempertimbangkan', 'sumber', 'protein', 'alternatif', 'wamentan', 'rapat', 'koordinasi', 'badan', 'usaha', 'milik', 'negara', 'bumn', 'pangan', 'kantor', 'pusat', 'kementerian', 'pertanian', 'jakarta', 'selasa', '.wamentan', 'sudaryono', 'ayam', 'telur', 'contoh', 'sumber', 'protein', 'tersedia', 'ekspor', '.', 'menekankan', 'manfaat', 'ekonomi', 'petani', 'peternak', 'program', 'makan', 'bergizi', '.', 'wamentan', 'sudaryono', 'makan', 'bergizi', 'minum', 'susu', 'memenuhi', 'kebutuhan', 'protein', 'sumber', '.', 'ayam', 'telur', 'swasembada', '.', 'sumber', 'protein', '.', 'makan', 'bergizi', 'minum', 'susu', 'makan', 'protein', '.', 'betulbetul', 'makan', 'bergizi', 'ekonomi', 'bermanfaat', 'petani', 'padi', 'petani', 'sayur', 'peternak', 'ujarnya.wamentan', 'sudaryono', 'sentra', 'susu', 'indonesia', 'banyumas', 'boyolali', 'menyuplai', 'kebutuhan', 'lokal', '.', 'pemerintah', 'membuka', 'ruang', 'perusahaan', 'negeri', 'sapi', 'hidup', 'membangun', 'industri', 'sapi', '.', 'kawal', 'asistensi', 'ucapnya.sebelumnya', 'menteri', 'pertanian', 'andi', 'amran', 'sulaiman', 'kementan', 'berkomitmen', 'kuat', 'menyukseskan', 'citacita', 'swasembada', 'pangan', 'makan', 'bergizi', 'gratis', 'digagas', 'presiden', 'prabowo', 'subianto', '.', 'strategi', 'disiapkan', 'peningkatan', 'produksi', 'susu', 'daging', 'program', 'pekarangan', 'pangan', 'bergizi', '.', 'program', 'membagikan', 'benih', 'bibit', 'unggul', '.', 'pekarangan', 'tanam', 'sayursayuran', 'umbiumbian', 'ternak', 'ayam', 'bebek', 'lele', '.', 'makanan', 'bergizinya', 'ekonomi', 'perdesaan', 'tumbuh', 'menteri', 'pertanian', 'mentan', 'andi', 'amran', 'sulaiman', 'kamis', '.', 'lihat', ':', 'pgn', 'ambil', 'peran', 'gotong', 'royong', 'bangun', 'jargas', 'nasional', 'kurangi', 'subsidi', 'energi', 'ars']",nasional
"['survei', 'indikator', 'kejagung', 'lembaga', 'penegak', 'hukum', 'dipercaya', 'publik']","['jakarta', 'kejaksaan', 'agung', 'kejagung', 'kepemimpinan', 'jaksa', 'agung', 'st', 'burhanuddin', 'lembaga', 'penegak', 'hukum', 'dipercaya', 'publik', '.', 'terpotret', 'survei', 'indikator', 'politik', 'indonesia.kejagung', 'urutan', 'ketiga', 'institusi', 'presiden', 'tni', '.', 'kepercayaan', 'publik', 'kejagung', 'mencapai', 'dibanding', 'lembaga', 'penegak', 'hukum', 'lainnya.kalau', 'cek', 'tni', 'dipercaya', 'disusul', 'institusi', 'presiden', 'kejaksaan', 'agung', 'direktur', 'eksekutif', 'indikator', 'politik', 'indonesia', 'burhanuddin', 'muhtadi', 'merilis', 'hasil', 'survei', 'keyakinan', 'ekspektasi', 'publik', 'pemerintahan', 'prabowogibran', 'daring', 'minggu', '.', 'baca', 'hakim', 'vonis', 'bebas', 'ronald', 'tannur', 'ditangkap', 'kejagung', 'kejagung', 'pengadilan', 'tingkat', 'kepercayaan', 'publik', 'polri', 'mahkamah', 'konstitus', 'mk', 'komisi', 'pemberantasan', 'korupsi', 'kpk', '.sementara', 'menteri', 'perumahan', 'maruarar', 'sirait', 'mengapresiasi', 'capaian', 'kejagung', 'lembaga', 'penegak', 'hukum', 'dipercaya', 'publik', '.', 'maruarar', 'menyebut', 'jaksa', 'agung', 'st', 'burhanuddin', 'komitmennya', 'pemberantasan', 'korupsi', '.', 'baca', 'kejagung', 'sidik', 'korupsi', 'total', 'kerugian', 'rp', 'triliun', 'jaksa', 'agung', 'bagus', 'bilang', 'memberantas', 'korupsi', 'kepalanya', '.', 'orang', 'nomor', 'satunya', '.', 'pikir', 'jaksa', 'agung', 'ngomong', 'menteri', 'contoh', 'politikus', 'partai', 'gerindra', 'hadir', 'rilis', 'survei.survei', 'indikator', 'politik', 'indonesia', 'periode', 'oktober', '.', 'populasi', 'survei', 'warga', 'negara', 'indonesia', 'survei', 'nasional', 'hak', 'pilih', 'pemilihan', 'berumur', 'menikah', 'survei', 'dilakukan.penarikan', 'sampel', 'metode', 'multistage', 'random', 'sampling', 'sampel', '.', 'orang', '.', 'asumsi', 'metode', 'simple', 'random', 'sampling', 'ukuran', 'sampel', '.', 'responden', 'memiliki', 'toleransi', 'kesalahan', 'margin', 'of', 'errormoe', '.', 'tingkat', 'kepercayaan', 'persen', '.', 'sampel', 'berasal', 'provinsi', 'indonesia', 'terdistribusi', 'proporsional', '.', 'responden', 'terpilih', 'diwawancarai', 'tatap', 'muka', 'pewawancara', 'dilatih', '.', 'quality', 'control', 'hasil', 'wawancara', 'random', 'total', 'sampel', 'supervisor', 'responden', 'terpilih', 'spot', 'check', '.', 'quality', 'control', 'ditemukan', 'kesalahan', '.', 'lihat', ':', 'tom', 'lembong', 'tersangka', 'korupsi', 'impor', 'gula', 'cak', 'imin', ':', 'sedih', 'cip']",nasional
"['launching', 'bedah', 'buku', 'dinasti', 'keong', 'demokrasi', 'mati']","['jakarta', 'buku', 'dinasti', 'keong', 'demokrasi', 'mati', 'resmi', 'diluncurkan', 'jakarta', 'senin', '.', 'launching', 'buku', 'ditulis', 'senior', 'politik', 'fi', 'titik', 'wijayanti', 'amos', 'apri', 'dawan', 'purwandono', 'diramaikan', 'puluhan', 'relawan', 'politik.dalam', 'sambutannya', 'penulis', 'buku', 'fi', 'titik', 'wijayanti', 'demo', 'mahkamah', 'kontitusi', 'mk', 'momen', 'merenung', 'menulis', 'buku', '.', 'momen', 'wacana', 'dinasti', 'muncul', 'inspirasi', 'penulisan', 'dinasti', 'keong.sedangkan', 'purwandono', 'konteks', 'refleksi', 'potensi', 'keterulangan', 'tragedi', 'kemanusiaan', 'negeri', '.', 'konteks', 'menghasilkan', 'sistem', 'sempurna', 'terbukti', 'menghasilkan', 'figur', 'pemimpin', '.', 'refleksi', 'peristiwa', 'munculnya', 'upaya', 'mengaburkan', 'sejarah', 'kemunduran', 'demokrasi', 'pemicu', 'penulisan', 'buku', '.', 'keterlibatan', 'kekuasaan', 'mengubah', 'aturan', 'kepentingan', 'kekuasaan', 'kroni', 'oligarki', 'keluarganya', 'pemicu', 'penulisan', 'buku', 'mengajak', 'elemen', 'gerakan', 'mengembalikan', 'demokrasi', 'singgasana', 'dasar', 'berpolitik', 'bangsa', 'ujarnya.pengamat', 'politik', 'ikrar', 'nusa', 'bakti', 'pandangan', 'pasang', 'surut', 'demokrasi', 'perjalanan', 'bangsa', 'pascakemerdekaan', '.', 'menurutnya', 'prediksi', 'terkagetkaget', 'rezim', 'berkuasa', 'itu.beliau', 'keberhasilan', 'gerakan', 'didukung', 'keberadaan', 'televisi', 'swasta', 'menyiarkan', 'demo', 'aksi', 'massa', 'elemenelemen', 'gerakaa', '.', 'dukungan', 'faksi', 'tubuh', 'tentara', 'didominasi', 'angkatan', 'an', 'akmil', 'terangnya.ikrar', 'harapan', 'keberatan', 'demokrasi', 'mati', '.', 'demokrasi', 'indonesia', 'dihancurkan', 'pemimpin', 'sipil', '.', 'lihat', ':', 'mewaspadai', 'pembunuh', 'budaya', 'jemari', 'poe']",nasional
"['israel', 'takut', 'iran', 'analisanya']","['jakarta', 'israel', 'iran', 'kali', 'serang', 'rudal', 'ambang', 'perang', 'besarbesaran.meskipun', 'menganggap', 'iran', 'ancaman', 'ekistensi', 'israel', 'alasan', 'rezim', 'zionis', 'takut', 'teheran.analisa', 'israel', 'takut', 'iran', '.', 'faktor', 'kekuatan', 'militer', 'israelsalah', 'alasan', 'utama', 'israel', 'takut', 'iran', 'kekuatan', 'militernya', '.', 'israel', 'memiliki', 'salah', 'angkatan', 'bersenjata', 'canggih', 'dunia', 'didukung', 'teknologi', 'peralatan', 'militer', 'modern', 'sistem', 'pertahanan', 'rudal', 'berlapis', 'iron', 'dome', 'arrow', 'sistem', 'laser', 'davids', 'sling', '.', 'baca', 'cnn', 'jet', 'tempur', 'israel', 'terobos', 'langit', 'iran', 'beda', 'klaim', 'teheran', 'kekuatan', 'iran', 'unggul', 'kertas', 'paparan', 'data', 'global', 'firepower', 'menempatkan', 'kekuatan', 'militer', 'iran', 'urutan', 'negara', 'dunia', 'israel', 'nomor', 'negara.namun', 'fakta', 'lapangan', 'kebalikannya', '.', 'israel', 'satusatunya', 'negara', 'timur', 'mengoperasikan', 'jet', 'tempur', 'siluman', 'f', 'perang', '.', 'rezim', 'zionis', 'diyakini', 'pakar', 'militer', 'memiliki', 'senjata', 'nuklir', 'israel', 'mengakui', 'menyangkalnya.sedangkan', 'militer', 'iran', 'berjuang', 'keras', 'sanksi', 'barat', 'bertahuntahun', '.', 'sistem', 'persenjataan', 'buatan', 'negeri', 'perangkat', 'keras', 'militer', 'iran', 'kebanyakan', 'tua', 'rentan', 'sanksi', 'barat', 'memungkikannya', 'peremajaan', 'upgrade', '..', 'israel', 'disokong', 'as', 'sekutunyaisrael', 'memiliki', 'dukungan', 'kuat', 'amerika', 'serikat', 'as', 'sekutu', 'strategis', 'utama', 'sekutu', 'abadi', '.', 'negara', 'utama', 'nato', 'inggris', 'jerman', 'prancis', 'kerap', 'mendukung', 'militer', 'zionis', '.', 'bantuan', 'militer', 'as', 'israel', 'mencapai', 'miliaran', 'dolar', 'israel', 'akses', 'teknologi', 'militer', 'canggih', '.', 'lihat', ':', 'afsel', 'sodorkan', 'dokumen', 'halaman', 'bukti', 'genosida', 'israel', 'gaza']",internasional
"['israel', 'serang', 'iran', 'ledakan', 'terdengar', 'teheran']","['teheran', 'warga', 'teheran', 'kantor', 'berita', 'the', 'associated', 'press', 'tujuh', 'ledakan', 'terdengar', 'kota', 'iran', 'mengguncang', 'daerah', 'sekitarnya.ledakan', 'dilaporkan', 'terdengar', 'teheran', 'kota', 'terdekat', 'karaj', 'sabtu', 'pagi', 'media', 'iran', 'diduga', 'serangan', 'balasan', 'israel', 'iran.menteri', 'pertahanan', 'menhan', 'israel', 'yoav', 'gallant', 'mengarahkan', 'serangan', 'kompleks', 'aman', 'markas', 'idf', 'tel', 'aviv', 'media', 'israel.pejabat', 'israel', 'mengonfirmasi', 'radio', 'angkatan', 'darat', 'israel', 'menyerang', 'target', 'iran.idf', 'menyerang', 'target', 'iran', 'juru', 'bicara', 'idf', 'daniel', 'hagari', '.', 'tanggapan', 'serangan', 'terusmenerus', 'rezim', 'iran', 'negara', 'israel', '.', 'idf', 'sepenuhnya', 'serangan', 'pertahanan', '.', 'mengikuti', 'perkembangan', 'iran', 'proksinya', 'kawasan', 'papar', '.', 'perubahan', 'perintah', 'komando', 'front', 'negeri', 'israel', 'diumumkan.laporan', 'ledakan', 'bandara', 'internasional', 'imam', 'khomeini', 'kota', 'iran', 'diterima.media', 'arab', 'melaporkan', 'israel', 'menyerang', 'lokasi', 'markas', 'korps', 'garda', 'revolusi', 'islam', 'iran.kantor', 'berita', 'tasnim', 'laporan', 'suara', 'roket', 'pesawat', 'terbang', 'langit', 'teheran', '.', 'lihat', ':', 'alasan', 'israel', 'mengalami', 'kekalahan', 'perang', 'lebanon', 'gaza']",internasional
"['perang', 'melawan', 'israel', 'memanas', 'iran', 'naikkan', 'anggaran', 'militer']","['teheran', 'iran', 'berencana', 'melipatgandakan', 'anggaran', 'militernya', 'juru', 'bicara', 'pemerintah', 'ketegangan', 'israel', 'meningkat', 'genosida', 'militer', 'israel', 'gaza', 'lebanon', '.', 'peningkatan', 'anggaran', 'pertahanan', 'direncanakan', 'proposal', 'diajukan', 'pemerintah', 'parlemen', 'disetujui', 'fatemeh', 'mohajerani', 'juru', 'bicara', 'pemerintah', 'selasa', '.', 'peningkatan', 'mencapai', 'disaksikan', 'anggaran', 'pertahanan', 'negara', 'mohajerani', 'rincian', 'lanjut.anggaran', 'diusulkan', 'dibahas', 'anggota', 'parlemen', 'diharapkan', 'menyelesaikannya', 'maret', '.pengeluaran', 'militer', 'iran', 'usd', 'miliar', 'lembaga', 'pemikir', 'stockholm', 'international', 'peace', 'research', 'institute', 'sipri', '.', 'perbandingan', 'israel', 'menghabiskan', 'usd', 'miliar', 'militer', 'papar', 'sipri.council', 'on', 'foreign', 'relations', 'lembaga', 'pemikir', 'berkantor', 'pusat', 'washington', 'dc', 'amerika', 'serikat', 'usd', 'miliar', 'bantuan', 'militer', 'israel', 'oktober', 'april', '.pada', 'pengeluaran', 'iran', 'militernya', 'usd', 'miliar', 'data', 'terbaru', 'diterbitkan', 'bank', 'dunia.pada', 'sabtu', 'militer', 'israel', 'melancarkan', 'serangan', 'pangkalan', 'militer', 'iran', 'menghantam', 'lokasi', 'jam', 'ilam', 'khuzestan', 'teheran', 'menewaskan', 'tentara.melaporkan', 'teheran', 'resul', 'serdar', 'al', 'jazeera', 'urgensi', 'meningkat', 'iran', 'serangan', 'wilayahnya', 'kalinya', 'perang', 'iranirak', 'an', '.', 'lihat', ':', 'sekutu', 'zionis', 'kutuk', 'langkah', 'israel', 'larang', 'unrwa']",internasional
"['pekerjaan', 'rumah', 'presiden', 'prabowo', 'jaga', 'kedaulatan', 'bangsa']","['jakarta', 'ketua', 'dewan', 'pimpinan', 'nasional', 'asosiasi', 'petani', 'tembakau', 'indonesia', 'dpn', 'apti', 'agus', 'parmuji', 'menaruh', 'harapan', 'presiden', 'indonesia', 'prabowo', 'subianto', 'melindungi', 'jutaan', 'petani', 'tembakau', 'tanah', 'air', 'ancaman', 'global', 'regulasi', '.', 'agus', 'parmuji', 'industri', 'hasil', 'tembakau', 'legal', 'diawasi', 'diatur', 'peraturan', 'ketat', 'sisi', 'fiskal', 'nonfiskal', 'meliputi', 'peraturan', 'daerah', 'peraturan', 'bupatiwali', 'kotagubernur', 'kementerian', 'perundangundangan', '.', 'terbitnya', 'pp', 'rancangan', 'peraturan', 'menteri', 'kesehatan', 'rpmk', 'pengamanan', 'produk', 'tembakau', 'rokok', 'elektronik', 'menuai', 'penolakan', 'kalangan', 'penolakan', 'ekosistem', 'pertembakauan', '.', 'baca', 'ancam', 'keberlangsungan', 'petani', 'tembakau', 'bungkus', 'rokok', 'polos', 'merek', 'banjir', 'penolakan', 'padatnya', 'regulasi', 'aturan', 'dibebankan', 'iht', 'legal', 'nasional', 'berdampak', 'kelangsungan', 'hidup', 'jutaan', 'petani', 'tembakau', 'bergantung', 'pabrikan', 'rokok', 'agus', 'parmuji', 'dihubungi', 'jakarta', 'selasa', '.agus', 'parmuji', 'melindungi', 'jutaan', 'petani', 'tembakau', 'soko', 'guru', 'ekonomi', 'bangsa', 'dpn', 'apti', 'menitipkan', 'pr', 'presiden', 'prabowo', 'subianto', '.', 'pemerintah', 'indonesia', 'mengaksesi', 'framework', 'convention', 'on', 'tobacco', 'control', 'fctc', '.', 'posisi', 'indonesia', 'halnya', 'negara', 'dunia', 'mata', 'pencaharian', 'masyarakatnya', 'bergantung', 'sektor', 'pertembakauan', '.', 'baca', 'perwira', 'polisi', 'berpangkat', 'kompol', 'dimutasi', 'kapolda', 'metro', 'jaya', 'namanamanya', 'menurutnya', 'kerangka', 'fctc', 'diterapkan', 'indonesia', 'mematikan', 'tenaga', 'kerja', 'petani', 'buruh', 'menekan', 'pertumbuhan', 'ekonomi', 'nasional', '.', 'bertolak', 'visi', 'misi', 'asta', 'cita', 'menyerap', 'jutaan', 'tenaga', 'kerja', 'meningkatkan', 'pertumbuhan', 'ekonomi', 'indonesia.pihaknya', 'mendukung', 'visi', 'presiden', 'prabowo', 'menjalankan', 'kepemimpinan', 'negara', 'bangsa', 'tulus', 'mengutamakan', 'kepentingan', 'rakyat', 'indonesia.kami', 'berharap', 'presiden', 'prabowo', 'meratifikasi', 'fctc', '.', 'suara', 'rakyat', 'wajib', 'didengar', 'pemerintah', 'indonesia', 'utamanya', 'hajat', 'hidupnya', 'bergantung', 'industri', 'hasil', 'tembakau', '.', 'lihat', ':', 'kowani', 'harap', 'pemerintahan', 'prabowogibran', 'berpihak', 'perempuan', 'anak']",nasional
"['malam', 'abraham', 'silaban', 'ab', 'presiden', 'prabowo', 'maung', 'garuda', 'perkasa', 'inews']","['jakarta', 'maung', 'garuda', 'mv', 'garuda', 'limousine', 'pusat', 'perhatian', 'pelantikan', 'presiden', 'ri', 'oktober', '.', 'kendaraan', 'bukti', 'kerja', 'keras', 'dukungan', 'penuh', 'pemerintah', 'bangsa', 'menciptakan', 'produk', 'memenuhi', 'kebutuhan', 'nasional', 'kebanggaan', 'mata', 'dunia.dalam', 'episode', 'terbaru', 'ab', 'abraham', 'silaban', 'malam', 'membahas', 'mendalam', 'kendaraan', 'lahir', 'karya', 'anak', 'bangsa', 'dikembangkan', 'mengakomodasi', 'kepresidenan', 'pejabat', 'negara', 'prioritas', 'keamanan', 'kenyamanan', '.', 'diproduksi', 'pt', 'pindad', 'maung', 'garuda', 'hadir', 'desain', 'sangar', 'mencerminkan', 'karakter', 'tangguh', 'khas', 'kendaraan', 'militer', '.', 'kendaraan', 'berwarna', 'putih', 'tampilan', 'eksklusif', 'maskulin', 'memiliki', 'proteksi', 'kenyamanan', 'material', 'berkualitas', 'fiturfitur', 'mutakhir', '.', 'baca', 'maung', 'garuda', 'hewan', 'misterius', 'simbol', 'kekuatan', 'indonesia', 'bobot', 'ton', 'dimensi', 'm', 'lebar', 'm', 'm', 'desain', 'long', 'wheelbase', 'nyaman', 'lega', '.', 'kendaraan', 'memiliki', 'daya', 'mesin', 'ps', 'hp', 'transmisi', 'at', 'percepatan', 'memiliki', 'kecepatan', 'maksimum', 'kmjam', '.', 'performanya', 'kuat', 'kendaraan', 'melibas', 'medan', 'sesuai', 'kebutuhan', 'mobilitas', 'kepala', 'negaratampilan', 'perdana', 'maung', 'garuda', 'pelantikan', 'presiden', 'berhasil', 'menarik', 'perhatian', 'publik', 'perbincangan', 'media', 'sosial', '.', 'netizen', 'komentar', 'positif', 'bangga', 'kendaraan', 'buatan', 'negeri', 'antusiasme', 'inovasi', 'industri', 'otomotif', 'indonesia', '.', 'masyarakat', 'mv', 'garuda', 'limousine', 'bukti', 'indonesia', 'mengembangkan', 'kendaraan', 'berkelas', 'memenuhi', 'standar', 'kepresidenan', 'bergantung', 'produk', 'negeri', '.', 'penasaran', 'gagahnya', 'kendaraan', 'milik', 'presiden', 'ri', 'inisaksikan', 'selengkapnya', 'liputan', 'mendalam', 'abraham', 'silaban', 'ab', 'presiden', 'prabowo', 'maung', 'garuda', 'perkasa', 'menggali', 'informasi', 'cerdas', 'mendalam', 'mengungkap', 'mendengarkan', 'faktafakta', 'langsung', 'narasumber', 'tepercaya', '.', 'malam', '.', 'wib', 'inews', '.', 'lihat', ':', 'prabowo', 'negeri', 'indonesia', 'dipimpin', 'gibran', 'minggu', 'zik']",nasional
